50,100,150,200,250,300
0.6097099664875474,0.64402577544292,0.6332359062978193,0.6365335733150876,0.6138500877039661,0.656944883125471
0.5499675619075988,0.6139638843979481,0.6181086692148834,0.6261212363755617,0.649467411137213,0.649210913628479
0.580125777858485,0.6594728734968109,0.6325448227396051,0.677085483388387,0.6596325638988916,0.6584756166170108
0.622685183790908,0.6390794765507468,0.6675252237438664,0.6814927108051431,0.678340839667146,0.6791042383994508
0.6018993463213491,0.6478193363710427,0.6543913688188603,0.6682066025025002,0.6823614896761039,0.6927809708973618
0.6260007974469477,0.6452904188775199,0.6597123509587643,0.690403788541817,0.6745960000342994,0.6842491902763503
0.6220320515326179,0.6547187835778645,0.6602107564320945,0.6671090560722095,0.6803833778526774,0.6936926080526766
0.6233864399333099,0.6510528889329701,0.6807392584532057,0.6812181892614176,0.70504178849992,0.6735847108893971
0.6259527671611524,0.6472592956018848,0.6776688120702565,0.682203121208397,0.6817129755650897,0.6853726942038798
0.6062351675674645,0.615628504514298,0.6751127933377222,0.6827195512975761,0.6833340275787115,0.6773459662016559
0.6177916712717157,0.6527656717834825,0.6673160859100473,0.6903714007063174,0.6793945212098285,0.688840573489048
0.6287263590417838,0.6411444568755094,0.6549701810612661,0.6986045679421022,0.6793133329461509,0.6690584124093795
0.5957787135203982,0.6568798694950678,0.6902557818928897,0.6790712328920054,0.6868843343565061,0.656407378460651
0.6127866221842764,0.6439456707374145,0.669679433042405,0.6751484519773434,0.6886516381533606,0.6896223111834947
0.5648706002633168,0.6527977148547768,0.6666890917150452,0.6829618082709097,0.6873058115319868,0.6788600804481062
0.6298103521872076,0.6456423010902526,0.6617703445388115,0.6391970005287331,0.6787622234781285,0.6685700085851053
0.5636756557006882,0.6367743999138848,0.645790866996259,0.6894030569847127,0.6654522675918821,0.6703934896606498
0.6002577450840085,0.6397835542126757,0.6557899431335547,0.6301570284115205,0.6516561204423063,0.6779969805336109
0.590868865165286,0.6276341566296026,0.6723958512492638,0.6569869708570071,0.6766062518057171,0.6802277869262707
0.5809542551880675,0.615004123217282,0.6506942180688251,0.6729367976243177,0.6857170301038429,0.6682605472563268
0.631436352242478,0.6547666540130109,0.6455176444523566,0.6718392292073643,0.677368062208453,0.6852913053694903
0.6028240707078218,0.6388552717178058,0.6390069756679707,0.6511917288537331,0.6750984325010234,0.6867892958888735
0.59332337207277,0.6304192995581761,0.6696470558040193,0.6733888191400645,0.6678196167784496,0.6976001961618654
0.5746099432080121,0.6354456696623745,0.6600820951381126,0.6403109040845482,0.64176653150217,0.6796902987995608
0.5866285670733042,0.6250247088076831,0.6579764756194781,0.6734855935313995,0.6833341018091984,0.665118181385796
